Date,Close
10/19/2012,35.67
10/22/2012,35.67
10/23/2012,35.2
10/24/2012,35.1
10/25/2012,35.2
10/26/2012,35.16
10/29/2012,35.16
10/30/2012,35.16
10/31/2012,35.21
11/1/2012,35.62
11/2/2012,35.26
11/5/2012,35.36
11/6/2012,35.65
11/7/2012,34.84
11/8/2012,34.41
11/9/2012,34.47
11/12/2012,34.46
11/13/2012,34.33
11/14/2012,33.83
11/15/2012,33.76
11/16/2012,33.96
11/19/2012,34.63
11/20/2012,34.67
11/21/2012,34.76
11/23/2012,35.21
11/26/2012,35.15
11/27/2012,34.99
11/28/2012,35.27
11/29/2012,35.46
11/30/2012,35.47
12/3/2012,35.31
12/4/2012,35.26
12/5/2012,35.32
12/6/2012,35.44
12/7/2012,35.54
12/10/2012,35.58
12/11/2012,35.81
12/12/2012,35.81
12/13/2012,35.59
12/14/2012,35.46
12/17/2012,35.88
12/18/2012,36.31
12/19/2012,35.83
12/20/2012,36.03
12/21/2012,35.7
12/24/2012,35.62
12/26/2012,35.43
12/27/2012,35.4
12/28/2012,35.04
12/31/2012,35.64
1/2/2013,36.56
1/3/2013,36.5
1/4/2013,36.7
1/7/2013,36.59
1/8/2013,36.49
1/9/2013,36.61
1/10/2013,36.85
1/11/2013,36.86
1/14/2013,36.83
1/15/2013,36.9
1/16/2013,36.89
1/17/2013,37.12
1/18/2013,37.24
1/22/2013,37.42
1/23/2013,37.46
1/24/2013,37.48
1/25/2013,37.71
1/28/2013,37.65
1/29/2013,37.8
1/30/2013,37.64
1/31/2013,37.6
2/1/2013,37.97
2/4/2013,37.53
2/5/2013,37.92
2/6/2013,37.97
2/7/2013,37.91
2/8/2013,38.13
2/11/2013,38.1
2/12/2013,38.17
2/13/2013,38.23
2/14/2013,38.27
2/15/2013,38.23
2/19/2013,38.51
2/20/2013,37.99
2/21/2013,37.73
2/22/2013,38.08
2/25/2013,37.38
2/26/2013,37.61
2/27/2013,38.1
2/28/2013,38.08
3/1/2013,38.15
3/4/2013,38.32
3/5/2013,38.7
3/6/2013,38.76
3/7/2013,38.86
3/8/2013,39.06
3/11/2013,39.17
3/12/2013,39.08
3/13/2013,39.16
3/14/2013,39.4
3/15/2013,39.33
3/18/2013,39.12
3/19/2013,39.02
3/20/2013,39.3
3/21/2013,38.81
3/22/2013,39.06
3/25/2013,38.94
3/26/2013,39.24
3/27/2013,39.24
3/28/2013,39.39
4/1/2013,39.18
4/2/2013,39.31
4/3/2013,38.87
4/4/2013,39.04
4/5/2013,38.89
4/8/2013,39.17
4/9/2013,39.28
4/10/2013,39.78
4/11/2013,39.92
4/12/2013,39.8
4/15/2013,38.81
4/16/2013,39.38
4/17/2013,38.81
4/18/2013,38.55
4/19/2013,38.92
4/22/2013,39.09
4/23/2013,39.51
4/24/2013,39.55
4/25/2013,39.72
4/26/2013,39.64
4/29/2013,39.92
4/30/2013,40.06
5/1/2013,39.62
5/2/2013,40.02
5/3/2013,40.45
5/6/2013,40.55
5/7/2013,40.78
5/8/2013,40.96
5/9/2013,40.82
5/10/2013,41.02
5/13/2013,41.02
5/14/2013,41.45
5/15/2013,41.66
5/16/2013,41.45
5/17/2013,41.88
5/20/2013,41.86
5/21/2013,41.93
5/22/2013,41.52
5/23/2013,41.43
5/24/2013,41.4
5/28/2013,41.67
5/29/2013,41.36
5/30/2013,41.55
5/31/2013,40.99
6/3/2013,41.19
6/4/2013,40.95
6/5/2013,40.4
6/6/2013,40.77
6/7/2013,41.27
6/10/2013,41.28
6/11/2013,40.85
6/12/2013,40.51
6/13/2013,41.14
6/14/2013,40.91
6/17/2013,41.2
6/18/2013,41.53
6/19/2013,40.97
6/20/2013,39.94
6/21/2013,39.85
6/24/2013,39.36
6/25/2013,39.76
6/26/2013,40.13
6/27/2013,40.45
6/28/2013,40.29
7/1/2013,40.57
7/2/2013,40.55
7/3/2013,40.58
7/5/2013,41.01
7/8/2013,41.22
7/9/2013,41.53
7/10/2013,41.55
7/11/2013,42.11
7/12/2013,42.25
7/15/2013,42.33
7/16/2013,42.15
7/17/2013,42.29
7/18/2013,42.52
7/19/2013,42.58
7/22/2013,42.68
7/23/2013,42.61
7/24/2013,42.42
7/25/2013,42.59
7/26/2013,42.59
7/29/2013,42.43
7/30/2013,42.48
7/31/2013,42.5
8/1/2013,43.07
8/2/2013,43.13
8/5/2013,43.09
8/6/2013,42.81
8/7/2013,42.63
8/8/2013,42.82
8/9/2013,42.7
8/12/2013,42.68
8/13/2013,42.77
8/14/2013,42.55
8/15/2013,41.93
8/16/2013,41.8
8/19/2013,41.53
8/20/2013,41.76
8/21/2013,41.53
8/22/2013,41.91
8/23/2013,42.08
8/26/2013,41.95
8/27/2013,41.24
8/28/2013,41.36
8/29/2013,41.49
8/30/2013,41.3
9/3/2013,41.47
9/4/2013,41.81
9/5/2013,41.88
9/6/2013,41.91
9/9/2013,42.37
9/10/2013,42.69
9/11/2013,42.82
9/12/2013,42.67
9/13/2013,42.79
9/16/2013,43.01
9/17/2013,43.23
9/18/2013,43.74
9/19/2013,43.68
9/20/2013,43.18
9/23/2013,42.98
9/24/2013,42.92
9/25/2013,42.84
9/26/2013,43.01
9/27/2013,42.84
9/30/2013,42.62
10/1/2013,43.01
10/2/2013,42.97
10/3/2013,42.58
10/4/2013,42.89
10/7/2013,42.5
10/8/2013,41.94
10/9/2013,41.92
10/10/2013,42.86
10/11/2013,43.16
10/14/2013,43.34
10/15/2013,43.02
10/16/2013,43.62
10/17/2013,43.94
10/18/2013,44.25
10/21/2013,44.24
10/22/2013,44.47
10/23/2013,44.26
10/24/2013,44.43
10/25/2013,44.59
10/28/2013,44.62
10/29/2013,44.84
10/30/2013,44.58
10/31/2013,44.42
11/1/2013,44.52
11/4/2013,44.72
11/5/2013,44.59
11/6/2013,44.72
11/7/2013,44.1
11/8/2013,44.7
11/11/2013,44.75
11/12/2013,44.66
11/13/2013,45.06
11/14/2013,45.26
11/15/2013,45.46
11/18/2013,45.23
11/19/2013,45.11
11/20/2013,44.96
11/21/2013,45.38
11/22/2013,45.6
11/25/2013,45.54
11/26/2013,45.6
11/27/2013,45.73
11/29/2013,45.7
12/2/2013,45.55
12/3/2013,45.4
12/4/2013,45.36
12/5/2013,45.21
12/6/2013,45.68
12/9/2013,45.76
12/10/2013,45.6
12/11/2013,45.05
12/12/2013,44.94
12/13/2013,44.98
12/16/2013,45.28
12/17/2013,45.17
12/18/2013,45.88
12/19/2013,45.58
12/20/2013,45.89
12/23/2013,46.16
12/24/2013,46.31
12/26/2013,46.5
12/27/2013,46.48
12/30/2013,46.49
12/31/2013,46.67
1/2/2014,46.26
1/3/2014,46.28
1/6/2014,46.13
1/7/2014,46.44
1/8/2014,46.46
1/9/2014,46.48
1/10/2014,46.63
1/13/2014,46.03
1/14/2014,46.56
1/15/2014,46.8
1/16/2014,46.76
1/17/2014,46.58
1/21/2014,46.73
1/22/2014,46.8
1/23/2014,46.4
1/24/2014,45.39
1/27/2014,45.12
1/28/2014,45.43
1/29/2014,44.96
1/30/2014,45.5
1/31/2014,45.22
2/3/2014,44.12
2/4/2014,44.48
2/5/2014,44.37
2/6/2014,44.93
2/7/2014,45.52
2/10/2014,45.6
2/11/2014,46.09
2/12/2014,46.13
2/13/2014,46.45
2/14/2014,46.66
2/18/2014,46.79
2/19/2014,46.47
2/20/2014,46.79
2/21/2014,46.74
2/24/2014,47.04
2/25/2014,46.99
2/26/2014,47.04
2/27/2014,47.28
2/28/2014,47.36
3/3/2014,47.03
3/4/2014,47.8
3/5/2014,47.79
3/6/2014,47.85
3/7/2014,47.87
3/10/2014,47.82
3/11/2014,47.55
3/12/2014,47.6
3/13/2014,47.04
3/14/2014,46.96
3/17/2014,47.39
3/18/2014,47.77
3/19/2014,47.47
3/20/2014,47.72
3/21/2014,47.57
3/24/2014,47.08
3/25/2014,47.25
3/26/2014,46.84
3/27/2014,46.76
3/28/2014,46.96
3/31/2014,47.41
4/1/2014,47.8
4/2/2014,47.94
4/3/2014,47.82
4/4/2014,47.15
4/7/2014,46.59
4/8/2014,46.81
4/9/2014,47.35
4/10/2014,46.32
4/11/2014,45.84
4/14/2014,46.18
4/15/2014,46.47
4/16/2014,46.98
4/17/2014,47.07
4/21/2014,47.25
4/22/2014,47.51
4/23/2014,47.38
4/24/2014,47.42
4/25/2014,46.96
4/28/2014,47.03
4/29/2014,47.27
4/30/2014,47.44
5/1/2014,47.46
5/2/2014,47.43
5/5/2014,47.5
5/6/2014,47.04
5/7/2014,47.28
5/8/2014,47.16
5/9/2014,47.27
5/12/2014,47.8
5/13/2014,47.77
5/14/2014,47.51
5/15/2014,47.09
5/16/2014,47.27
5/19/2014,47.5
5/20/2014,47.14
5/21/2014,47.51
5/22/2014,47.67
5/23/2014,47.91
5/27/2014,48.23
5/28/2014,48.17
5/29/2014,48.43
5/30/2014,48.47
6/2/2014,48.5
6/3/2014,48.48
6/4/2014,48.61
6/5/2014,48.99
6/6/2014,49.24
6/9/2014,49.32
6/10/2014,49.29
6/11/2014,49.13
6/12/2014,48.8
6/13/2014,48.95
6/16/2014,49
6/17/2014,49.16
6/18/2014,49.52
6/19/2014,49.59
6/20/2014,49.69
6/23/2014,49.49
6/24/2014,49.14
6/25/2014,49.4
6/26/2014,49.36
6/27/2014,49.48
6/30/2014,49.51
7/1/2014,49.87
7/2/2014,49.85
7/3/2014,50.12
7/7/2014,49.83
7/8/2014,49.46
7/9/2014,49.67
7/10/2014,49.45
7/11/2014,49.5
7/14/2014,49.74
7/15/2014,49.59
7/16/2014,49.76
7/17/2014,49.16
7/18/2014,49.7
7/21/2014,49.58
7/22/2014,49.84
7/23/2014,49.94
7/24/2014,49.96
7/25/2014,49.69
7/28/2014,49.68
7/29/2014,49.49
7/30/2014,49.53
7/31/2014,48.53
8/1/2014,48.39
8/4/2014,48.74
8/5/2014,48.32
8/6/2014,48.33
8/7/2014,48.09
8/8/2014,48.62
8/11/2014,48.81
8/12/2014,48.69
8/13/2014,49.05
8/14/2014,49.25
8/15/2014,49.26
8/18/2014,49.71
8/19/2014,49.96
8/20/2014,50.06
8/21/2014,50.2
8/22/2014,50.13
8/25/2014,50.36
8/26/2014,50.45
8/27/2014,50.45
8/28/2014,50.36
8/29/2014,50.56
9/2/2014,50.58
9/3/2014,50.51
9/4/2014,50.41
9/5/2014,50.65
9/8/2014,50.54
9/9/2014,50.18
9/10/2014,50.37
9/11/2014,50.46
9/12/2014,50.13
9/15/2014,50
9/16/2014,50.36
9/17/2014,50.43
9/18/2014,50.66
9/19/2014,50.58
9/22/2014,50.1
9/23/2014,49.58
9/24/2014,49.96
9/25/2014,49.17
9/26/2014,49.6
9/29/2014,49.48
9/30/2014,49.27
10/1/2014,48.61
10/2/2014,48.66
10/3/2014,49.19
10/6/2014,49.07
10/7/2014,48.32
10/8/2014,49.15
10/9/2014,48.11
10/10/2014,47.51
10/13/2014,46.75
10/14/2014,46.89
10/15/2014,46.63
10/16/2014,46.74
10/17/2014,47.27
10/20/2014,47.72
10/21/2014,48.67
10/22/2014,48.27
10/23/2014,48.89
10/24/2014,49.21
10/27/2014,49.13
10/28/2014,49.79
10/29/2014,49.7
10/30/2014,50.01
10/31/2014,50.62
11/3/2014,50.62
11/4/2014,50.44
11/5/2014,50.7
11/6/2014,50.93
11/7/2014,50.96
11/10/2014,51.12
11/11/2014,51.16
11/12/2014,51.17
11/13/2014,51.15
11/14/2014,51.16
11/17/2014,51.15
11/18/2014,51.43
11/19/2014,51.31
11/20/2014,51.47
11/21/2014,51.73
11/24/2014,51.93
11/25/2014,51.89
11/26/2014,52.04
11/28/2014,51.84
12/1/2014,51.41
12/2/2014,51.74
12/3/2014,51.99
12/4/2014,51.92
12/5/2014,52.03
12/8/2014,51.63
12/9/2014,51.7
12/10/2014,50.82
12/11/2014,51.06
12/12/2014,50.27
12/15/2014,49.92
12/16/2014,49.54
12/17/2014,50.61
12/18/2014,51.77
12/19/2014,51.75
12/22/2014,51.95
12/23/2014,52.04
12/24/2014,52.06
12/26/2014,52.26
12/29/2014,52.33
12/30/2014,52.09
12/31/2014,51.58
1/2/2015,51.55
1/5/2015,50.64
1/6/2015,50.15
1/7/2015,50.75
1/8/2015,51.64
1/9/2015,51.22
1/12/2015,50.83
1/13/2015,50.73
1/14/2015,50.45
1/15/2015,49.94
1/16/2015,50.62
1/20/2015,50.66
1/21/2015,50.89
1/22/2015,51.69
1/23/2015,51.44
1/26/2015,51.66
1/27/2015,51.05
1/28/2015,50.35
1/29/2015,50.83
1/30/2015,50.15
2/2/2015,50.75
2/3/2015,51.51
2/4/2015,51.31
2/5/2015,51.88
2/6/2015,51.72
2/9/2015,51.48
2/10/2015,52
2/11/2015,52.02
2/12/2015,52.54
2/13/2015,52.78
2/17/2015,52.86
2/18/2015,52.89
2/19/2015,52.85
2/20/2015,53.17
2/23/2015,53.15
2/24/2015,53.28
2/25/2015,53.27
2/26/2015,53.21
2/27/2015,53.04
3/2/2015,53.37
3/3/2015,53.14
3/4/2015,52.92
3/5/2015,53
3/6/2015,52.27
3/9/2015,52.47
3/10/2015,51.63
3/11/2015,51.61
3/12/2015,52.28
3/13/2015,51.98
3/16/2015,52.64
3/17/2015,52.52
3/18/2015,53.14
3/19/2015,52.93
3/20/2015,53.4
3/23/2015,53.3
3/24/2015,52.78
3/25/2015,51.96
3/26/2015,51.85
3/27/2015,52.02
3/30/2015,52.67
3/31/2015,52.26
4/1/2015,52.07
4/2/2015,52.26
4/6/2015,52.6
4/7/2015,52.46
4/8/2015,52.65
4/9/2015,52.84
4/10/2015,53.09
4/13/2015,52.88
4/14/2015,52.95
4/15/2015,53.24
4/16/2015,53.2
4/17/2015,52.57
4/20/2015,53.04
4/21/2015,52.99
4/22/2015,53.23
4/23/2015,53.38
4/24/2015,53.44
4/27/2015,53.16
4/28/2015,53.29
4/29/2015,53.07
4/30/2015,52.48
5/1/2015,53.02
5/4/2015,53.18
5/5/2015,52.53
5/6/2015,52.37
5/7/2015,52.59
5/8/2015,53.25
5/11/2015,53.03
5/12/2015,52.89
5/13/2015,52.88
5/14/2015,53.44
5/15/2015,53.49
5/18/2015,53.71
5/19/2015,53.67
5/20/2015,53.64
5/21/2015,53.75
5/22/2015,53.64
5/26/2015,53.1
5/27/2015,53.59
5/28/2015,53.53
5/29/2015,53.21
6/1/2015,53.32
6/2/2015,53.29
6/3/2015,53.46
6/4/2015,52.99
6/5/2015,52.99
6/8/2015,52.64
6/9/2015,52.64
6/10/2015,53.27
6/11/2015,53.39
6/12/2015,53.05
6/15/2015,52.81
6/16/2015,53.11
6/17/2015,53.2
6/18/2015,53.74
6/19/2015,53.49
6/22/2015,53.8
6/23/2015,53.86
6/24/2015,53.43
6/25/2015,53.07
6/26/2015,53.04
6/29/2015,51.92
6/30/2015,52.09
7/1/2015,52.42
7/2/2015,52.38
7/6/2015,52.19
7/7/2015,52.48
7/8/2015,51.62
7/9/2015,51.74
7/10/2015,52.38
7/13/2015,52.95
7/14/2015,53.2
7/15/2015,53.11
7/16/2015,53.51
7/17/2015,53.51
7/20/2015,53.51
7/21/2015,53.27
7/22/2015,53.19
7/23/2015,52.88
7/24/2015,52.3
7/27/2015,51.96
7/28/2015,52.59
7/29/2015,52.97
7/30/2015,53
7/31/2015,52.94
8/3/2015,52.77
8/4/2015,52.66
8/5/2015,52.85
8/6/2015,52.41
8/7/2015,52.25
8/10/2015,52.92
8/11/2015,52.43
8/12/2015,52.47
8/13/2015,52.41
8/14/2015,52.63
8/17/2015,52.96
8/18/2015,52.79
8/19/2015,52.34
8/20/2015,51.2
8/21/2015,49.7
8/24/2015,47.74
8/25/2015,47.15
8/26/2015,48.87
8/27/2015,50.05
8/28/2015,50.15
8/31/2015,49.75
9/1/2015,48.32
9/2/2015,49.18
9/3/2015,49.25
9/4/2015,48.55
9/8/2015,49.75
9/9/2015,49.09
9/10/2015,49.32
9/11/2015,49.56
9/14/2015,49.36
9/15/2015,49.98
9/16/2015,50.41
9/17/2015,50.34
9/18/2015,49.55
9/21/2015,49.72
9/22/2015,49.08
9/23/2015,48.97
9/24/2015,48.55
9/25/2015,48.45
9/28/2015,47.17
9/29/2015,47.18
9/30/2015,48.06
10/1/2015,48.13
10/2/2015,48.84
10/5/2015,49.75
10/6/2015,49.55
10/7/2015,50.01
10/8/2015,50.45
10/9/2015,50.5
10/12/2015,50.54
10/13/2015,50.15
10/14/2015,49.9
10/15/2015,50.67
10/16/2015,50.86
10/19/2015,50.88
10/20/2015,50.81
10/21/2015,50.44
10/22/2015,51.2
10/23/2015,51.72
10/26/2015,51.61
10/27/2015,51.42
10/28/2015,52.13
10/29/2015,52.05
10/30/2015,51.83
11/2/2015,52.5
11/3/2015,52.64
11/4/2015,52.49
11/5/2015,52.44
11/6/2015,52.45
11/9/2015,51.94
11/10/2015,52.04
11/11/2015,51.83
11/12/2015,51.07
11/13/2015,50.54
11/16/2015,51.25
11/17/2015,51.18
11/18/2015,52.02
11/19/2015,51.94
11/20/2015,52.15
11/23/2015,52.13
11/24/2015,52.24
11/25/2015,52.29
11/27/2015,52.35
11/30/2015,52.11
12/1/2015,52.63
12/2/2015,52.07
12/3/2015,51.3
12/4/2015,52.26
12/7/2015,51.83
12/8/2015,51.51
12/9/2015,51.1
12/10/2015,51.23
12/11/2015,50.23
12/14/2015,50.37
12/15/2015,50.93
12/16/2015,51.68
12/17/2015,50.93
12/18/2015,49.81
12/21/2015,50.19
12/22/2015,50.63
12/23/2015,51.28
12/24/2015,51.22
12/28/2015,51.08
12/29/2015,51.62
12/30/2015,51.25
12/31/2015,50.78
1/4/2016,49.99
1/5/2016,50.08
1/6/2016,49.42
1/7/2016,48.21
1/8/2016,47.66
1/11/2016,47.65
1/12/2016,47.97
1/13/2016,46.73
1/14/2016,47.47
1/15/2016,46.48
1/19/2016,46.4
1/20/2016,45.94
1/21/2016,46.14
1/22/2016,47.11
1/25/2016,46.32
1/26/2016,47.03
1/27/2016,46.5
1/28/2016,46.69
1/29/2016,47.9
2/1/2016,47.88
2/2/2016,46.95
2/3/2016,47.19
2/4/2016,47.32
2/5/2016,46.36
2/8/2016,45.63
2/9/2016,45.57
2/10/2016,45.59
2/11/2016,45.03
2/12/2016,45.92
2/16/2016,46.75
2/17/2016,47.54
2/18/2016,47.32
2/19/2016,47.35
2/22/2016,48.03
2/23/2016,47.45
2/24/2016,47.69
2/25/2016,48.24
2/26/2016,48.23
2/29/2016,47.88
3/1/2016,49
3/2/2016,49.26
3/3/2016,49.49
3/4/2016,49.68
3/7/2016,49.78
3/8/2016,49.14
3/9/2016,49.39
3/10/2016,49.35
3/11/2016,50.22
3/14/2016,49.92
3/15/2016,49.74
3/16/2016,50.05
3/17/2016,50.43
3/18/2016,50.68
3/21/2016,50.72
3/22/2016,50.69
3/23/2016,50.28
3/24/2016,50.28
3/28/2016,50.31
3/29/2016,50.86
3/30/2016,51.06
3/31/2016,51.01
4/1/2016,51.31
4/4/2016,51.12
4/5/2016,50.61
4/6/2016,51.17
4/7/2016,50.55
4/8/2016,50.71
4/11/2016,50.57
4/12/2016,51.05
4/13/2016,51.65
4/14/2016,51.64
4/15/2016,51.62
4/18/2016,51.95
4/19/2016,52.11
4/20/2016,52.15
4/21/2016,51.88
4/22/2016,51.97
4/25/2016,51.84
4/26/2016,51.99
4/27/2016,52.1
4/28/2016,51.61
4/29/2016,51.33
5/2/2016,51.74
5/3/2016,51.23
5/4/2016,50.92
5/5/2016,50.89
5/6/2016,51.07
5/9/2016,51.12
5/10/2016,51.74
5/11/2016,51.26
5/12/2016,51.22
5/13/2016,50.81
5/16/2016,51.32
5/17/2016,50.83
5/18/2016,50.86
5/19/2016,50.65
5/20/2016,51.03
5/23/2016,50.94
5/24/2016,51.66
5/25/2016,52.02
5/26/2016,52
5/27/2016,52.26
5/31/2016,52.25
6/1/2016,52.36
6/2/2016,52.55
6/3/2016,52.38
6/6/2016,52.67
6/7/2016,52.76
6/8/2016,52.96
6/9/2016,52.84
6/10/2016,52.3
6/13/2016,51.66
6/14/2016,51.56
6/15/2016,51.51
6/16/2016,51.63
6/17/2016,51.49
6/20/2016,51.83
6/21/2016,51.94
6/22/2016,51.83
6/23/2016,52.57
6/24/2016,50.65
6/27/2016,49.63
6/28/2016,50.53
6/29/2016,51.43
6/30/2016,52.15
7/1/2016,52.28
7/5/2016,51.87
7/6/2016,52.17
7/7/2016,52.16
7/8/2016,52.99
7/11/2016,53.21
7/12/2016,53.62
7/13/2016,53.6
7/14/2016,53.85
7/15/2016,53.82
7/18/2016,53.94
7/19/2016,53.84
7/20/2016,54.11
7/21/2016,53.91
7/22/2016,54.18
7/25/2016,54.02
7/26/2016,54.08
7/27/2016,54.01
7/28/2016,54.11
7/29/2016,54.21
8/1/2016,54.13
8/2/2016,53.74
8/3/2016,53.95
8/4/2016,53.98
8/5/2016,54.46
8/8/2016,54.42
8/9/2016,54.45
8/10/2016,54.29
8/11/2016,54.55
8/12/2016,54.51
8/15/2016,54.72
8/16/2016,54.4
8/17/2016,54.47
8/18/2016,54.63
8/19/2016,54.57
8/22/2016,54.56
8/23/2016,54.71
8/24/2016,54.4
8/25/2016,54.36
8/26/2016,54.26
8/29/2016,54.56
8/30/2016,54.48
8/31/2016,54.35
9/1/2016,54.36
9/2/2016,54.64
9/6/2016,54.79
9/7/2016,54.84
9/8/2016,54.72
9/9/2016,53.33
9/12/2016,53.84
9/13/2016,53.03
9/14/2016,53
9/15/2016,53.55
9/16/2016,53.36
9/19/2016,53.41
9/20/2016,53.39
9/21/2016,54
9/22/2016,54.4
9/23/2016,54.09
9/26/2016,53.64
9/27/2016,53.95
9/28/2016,54.27
9/29/2016,53.75
9/30/2016,54.18
10/3/2016,54
10/4/2016,53.74
10/5/2016,53.99
10/6/2016,53.99
10/7/2016,53.79
10/10/2016,54.07
10/11/2016,53.36
10/12/2016,53.42
10/13/2016,53.23
10/14/2016,53.21
10/17/2016,53.07
10/18/2016,53.39
10/19/2016,53.53
10/20/2016,53.45
10/21/2016,53.44
10/24/2016,53.7
10/25/2016,53.45
10/26/2016,53.31
10/27/2016,53.09
10/28/2016,52.95
10/31/2016,52.98
11/1/2016,52.6
11/2/2016,52.21
11/3/2016,51.99
11/4/2016,51.95
11/7/2016,53.11
11/8/2016,53.32
11/9/2016,54.01
11/10/2016,54.16
11/11/2016,54.22
11/14/2016,54.35
11/15/2016,54.74
11/16/2016,54.68
11/17/2016,54.95
11/18/2016,54.87
11/21/2016,55.26
11/22/2016,55.43
11/23/2016,55.51
11/25/2016,55.73
11/28/2016,55.39
11/29/2016,55.46
11/30/2016,55.33
12/1/2016,55.1
12/2/2016,55.13
12/5/2016,55.53
12/6/2016,55.78
12/7/2016,56.49
12/8/2016,56.7
12/9/2016,56.97
12/12/2016,56.84
12/13/2016,57.17
12/14/2016,56.67
12/15/2016,56.9
12/16/2016,56.82
12/19/2016,56.62
12/20/2016,56.86
12/21/2016,56.7
12/22/2016,56.54
12/23/2016,56.66
12/27/2016,56.8
12/28/2016,56.31
12/29/2016,56.31
12/30/2016,56.06
1/3/2017,56.52
1/4/2017,56.97
1/5/2017,56.86
1/6/2017,57.03
1/9/2017,56.81
1/10/2017,56.88
1/11/2017,57.03
1/12/2017,56.88
1/13/2017,57.03
1/17/2017,56.79
1/18/2017,56.93
1/19/2017,56.7
1/20/2017,56.89
