Date,Close
9/13/2018,9.23
9/14/2018,9.22
9/17/2018,9.24
9/18/2018,9.24
9/19/2018,9.25
9/20/2018,9.28
9/21/2018,9.27
9/24/2018,9.26
9/25/2018,9.26
9/26/2018,9.27
9/27/2018,9.25
9/28/2018,9.25
10/1/2018,9.25
10/2/2018,9.24
10/3/2018,9.2
10/4/2018,9.18
10/5/2018,9.18
10/8/2018,9.18
10/9/2018,9.19
10/10/2018,9.19
10/11/2018,9.21
10/12/2018,9.2
10/15/2018,9.21
10/16/2018,9.23
10/17/2018,9.2
10/18/2018,9.17
10/19/2018,9.18
10/22/2018,9.15
10/23/2018,9.16
10/24/2018,9.13
10/25/2018,9.12
10/26/2018,9.12
10/29/2018,9.09
10/30/2018,9.08
10/31/2018,9.07
11/1/2018,9.12
11/2/2018,9.11
11/5/2018,9.12
11/6/2018,9.13
11/7/2018,9.15
11/8/2018,9.11
11/9/2018,9.09
11/12/2018,9.07
11/13/2018,9.07
11/14/2018,9.09
11/15/2018,9.07
11/16/2018,9.1
11/19/2018,9.09
11/20/2018,9.04
11/21/2018,9.06
11/23/2018,9.04
11/26/2018,9.03
11/27/2018,9.01
11/28/2018,9.04
11/29/2018,9.04
11/30/2018,9.03
12/3/2018,9.05
12/4/2018,9.03
12/6/2018,9.01
12/7/2018,9.03
12/10/2018,8.99
12/11/2018,8.98
12/12/2018,8.8
12/13/2018,8.8
12/14/2018,8.78
12/17/2018,8.8
12/18/2018,8.8
12/19/2018,8.78
12/20/2018,8.79
12/21/2018,8.76
12/24/2018,8.77
12/26/2018,8.76
12/27/2018,8.76
12/28/2018,8.77
12/31/2018,8.79
1/2/2019,8.77
1/3/2019,8.81
1/4/2019,8.84
1/7/2019,8.87
1/8/2019,8.87
1/9/2019,8.91
1/10/2019,8.9
1/11/2019,8.9
1/14/2019,8.91
1/15/2019,8.91
1/16/2019,8.91
1/17/2019,8.9
1/18/2019,8.89
1/22/2019,8.88
1/23/2019,8.91
1/24/2019,8.89
1/25/2019,8.93
1/28/2019,8.92
1/29/2019,8.92
1/30/2019,8.95
1/31/2019,8.97
2/1/2019,8.97
2/4/2019,8.96
